TransactionId,Region,Category,SalesRep,Quantity,Revenue,Cost,Status,TransactionDate
4140,Europe,Furniture,Bob Smith,4,159.96,101.4,Shipped,2025-03-01
4141,Latin America,Office Supplies,George Clark,77,15669.5,9061.55,Pending,2025-03-06
4142,Asia-Pacific,Apparel,Diana Prince,2,120.44,65.42,Shipped,2025-05-11
4143,Asia-Pacific,Electronics,Bob Smith,41,7829.36,4784.74,Processing,2025-01-11
4144,Europe,Office Supplies,Diana Prince,61,12621.51,6055.1,Pending,2025-07-14
4145,Europe,Office Supplies,Charlie Brown,20,3079.2,1785.4,Pending,2025-09-05
4146,North America,Office Supplies,Charlie Brown,47,7031.2,4488.46,Completed,2025-03-05
4147,Latin America,Electronics,Alice Johnson,77,12963.72,7641.5,Completed,2025-01-19
4148,Asia-Pacific,Furniture,George Clark,87,9423.84,5987.81,Processing,2025-11-26
4149,North America,Electronics,George Clark,11,1622.06,1017.85,Pending,2025-07-14
4150,North America,Office Supplies,Alice Johnson,51,5092.35,3321.84,Shipped,2025-04-10
4151,Europe,Office Supplies,Evan Wright,84,3797.64,1718.28,Processing,2025-09-13
4152,North America,Office Supplies,Evan Wright,32,3987.52,2520.16,Shipped,2025-08-02
4153,North America,Furniture,Alice Johnson,29,1336.03,690.64,Pending,2025-06-18
4154,Asia-Pacific,Home Appliances,Fiona Gallagher,80,10338.4,4907.94,Processing,2025-04-13
4155,Europe,Office Supplies,Charlie Brown,49,4012.61,2007.82,Shipped,2025-06-06
4156,Latin America,Electronics,Alice Johnson,6,1072.62,586.48,Processing,2025-07-27
4157,Europe,Electronics,Bob Smith,28,2294.6,1322.7,Pending,2025-05-22
4158,Asia-Pacific,Apparel,Evan Wright,77,1194.27,557.4,Completed,2025-05-05
4159,Asia-Pacific,Office Supplies,Fiona Gallagher,20,3334.4,2297.82,Processing,2025-05-09
4160,Asia-Pacific,Electronics,George Clark,19,1188.45,711.94,Shipped,2025-09-08
4161,Europe,Home Appliances,Bob Smith,25,767.75,445.28,Shipped,2025-06-26
4162,Asia-Pacific,Apparel,Charlie Brown,47,6605.38,4042.73,Completed,2025-08-02
4163,North America,Office Supplies,Fiona Gallagher,54,10171.44,4596.33,Pending,2025-11-10
4164,Latin America,Apparel,Charlie Brown,47,9788.69,6163.93,Pending,2025-09-17
4165,Latin America,Apparel,Bob Smith,22,3307.48,2175.61,Shipped,2025-05-17
4166,Latin America,Office Supplies,Evan Wright,31,3729.61,1838.15,Pending,2025-06-07
4167,Europe,Home Appliances,Bob Smith,96,7173.12,4551.76,Pending,2025-07-22
4168,Asia-Pacific,Electronics,Charlie Brown,37,5957.37,4169.7,Pending,2025-08-25
4169,Latin America,Furniture,Charlie Brown,56,2634.24,1350.99,Completed,2025-02-13
4170,Asia-Pacific,Apparel,Charlie Brown,21,368.13,232.02,Shipped,2025-03-22
4171,Europe,Office Supplies,Fiona Gallagher,3,412.56,277.02,Shipped,2025-04-05
4172,Europe,Office Supplies,Alice Johnson,27,3571.56,2170.45,Shipped,2025-04-03
4173,Latin America,Furniture,Charlie Brown,13,2461.81,1615.51,Completed,2025-11-26
4174,Europe,Apparel,George Clark,72,2427.12,1655.27,Pending,2025-08-05
4175,North America,Home Appliances,Charlie Brown,28,1732.64,1205.53,Processing,2025-11-17
4176,Europe,Home Appliances,Charlie Brown,27,5022.27,3429.96,Shipped,2025-09-27
4177,Europe,Furniture,Charlie Brown,13,256.1,156.9,Shipped,2025-06-20
4178,North America,Home Appliances,Fiona Gallagher,94,13320.74,7356.46,Completed,2025-06-14
4179,Asia-Pacific,Electronics,Alice Johnson,13,639.21,327.73,Completed,2025-06-04
4180,Asia-Pacific,Office Supplies,Charlie Brown,38,7470.42,3562.8,Completed,2025-06-11
4181,Latin America,Electronics,Fiona Gallagher,8,1340.4,774.81,Pending,2025-09-27
4182,Latin America,Furniture,George Clark,42,6805.68,3686.36,Processing,2025-03-18
4183,Latin America,Furniture,Alice Johnson,67,9936.1,6700.72,Completed,2025-01-27
4184,Europe,Electronics,Evan Wright,90,9309.6,4768.84,Shipped,2025-08-10
4185,Asia-Pacific,Furniture,Alice Johnson,63,5077.17,2539.49,Completed,2025-05-03
4186,North America,Home Appliances,Alice Johnson,77,3743.74,1936.45,Processing,2025-02-06
4187,Europe,Office Supplies,Diana Prince,44,818.4,530.85,Completed,2025-02-21
4188,Europe,Electronics,Diana Prince,49,8295.21,4516.82,Pending,2025-07-23
4189,Asia-Pacific,Apparel,Evan Wright,5,372.3,219.47,Shipped,2025-08-06
4190,Latin America,Apparel,Bob Smith,57,9671.19,4914.48,Pending,2025-11-04
4191,Latin America,Apparel,George Clark,45,5157.45,3074.92,Completed,2025-10-10
4192,Asia-Pacific,Apparel,Charlie Brown,23,1033.39,555.41,Pending,2025-09-12
4193,Asia-Pacific,Office Supplies,Diana Prince,52,8420.88,5500.69,Completed,2025-11-10
4194,Europe,Home Appliances,Diana Prince,26,2955.16,1797.57,Processing,2025-06-26
4195,Latin America,Office Supplies,Bob Smith,22,1235.52,851.35,Completed,2025-10-27
4196,Latin America,Office Supplies,Diana Prince,10,1829.5,990.15,Completed,2025-08-15
4197,Asia-Pacific,Apparel,Bob Smith,27,3136.32,1528.23,Completed,2025-02-25
4198,Latin America,Home Appliances,Diana Prince,72,11218.32,5625.5,Shipped,2025-06-08
4199,North America,Furniture,Bob Smith,25,3486,2214.87,Pending,2025-11-13
4200,Latin America,Furniture,Fiona Gallagher,31,3994.04,2745.83,Processing,2025-11-24
4201,Latin America,Apparel,Bob Smith,2,66.56,34.65,Shipped,2025-01-25
4202,Asia-Pacific,Home Appliances,Fiona Gallagher,92,12550.64,7425.86,Shipped,2025-03-09
4203,Europe,Office Supplies,Charlie Brown,48,3556.32,1646.97,Processing,2025-04-22
4204,North America,Furniture,Evan Wright,92,15325.36,10098.08,Shipped,2025-05-23
4205,North America,Furniture,Charlie Brown,97,4678.31,2950.45,Completed,2025-03-01
4206,Asia-Pacific,Home Appliances,Charlie Brown,6,184.5,95.25,Completed,2025-08-15
4207,Europe,Furniture,Bob Smith,71,10458.3,5461.25,Shipped,2025-03-23
4208,North America,Apparel,Alice Johnson,2,233.26,149.7,Completed,2025-06-24
4209,Latin America,Electronics,Diana Prince,81,5691.06,2971.28,Completed,2025-05-12
4210,Europe,Home Appliances,Bob Smith,62,4429.28,2228.55,Processing,2025-05-05
4211,Asia-Pacific,Electronics,Evan Wright,85,14754.3,7873.1,Processing,2025-06-15
4212,Latin America,Apparel,George Clark,45,5875.2,2973.91,Shipped,2025-04-13
4213,North America,Furniture,Diana Prince,60,4928.4,2528.1,Shipped,2025-10-09
4214,Asia-Pacific,Apparel,Alice Johnson,80,11459.2,6117.3,Shipped,2025-02-08
4215,North America,Furniture,Charlie Brown,90,6799.5,4302.64,Processing,2025-04-20
4216,Europe,Office Supplies,Diana Prince,39,2861.04,1865.89,Processing,2025-02-05
4217,Asia-Pacific,Apparel,Evan Wright,45,9432,5398.44,Pending,2025-08-25
4218,Asia-Pacific,Furniture,Fiona Gallagher,55,4738.8,2474.8,Pending,2025-01-03
4219,North America,Office Supplies,Charlie Brown,16,1132.16,683.54,Completed,2025-09-10
4220,Latin America,Electronics,Bob Smith,95,14771.55,8458.15,Processing,2025-07-09
4221,Asia-Pacific,Home Appliances,Fiona Gallagher,16,920.64,504.81,Pending,2025-03-04
4222,Latin America,Electronics,George Clark,32,2742.08,1369.82,Completed,2025-08-18
4223,Latin America,Apparel,Evan Wright,71,10725.26,6472.21,Pending,2025-07-18
4224,Asia-Pacific,Apparel,Bob Smith,80,16472.8,7583.02,Completed,2025-07-05
4225,Europe,Home Appliances,Charlie Brown,74,14978.34,7320.35,Completed,2025-09-16
4226,Europe,Home Appliances,Evan Wright,55,4176.7,1943.12,Shipped,2025-08-27
4227,Asia-Pacific,Furniture,Bob Smith,72,8851.68,5199.15,Completed,2025-08-13
4228,Latin America,Apparel,Charlie Brown,4,647.56,322.29,Completed,2025-10-23
4229,Europe,Apparel,George Clark,16,3333.44,1582.01,Processing,2025-03-23
4230,Latin America,Home Appliances,Bob Smith,9,390.6,270.05,Shipped,2025-04-06
4231,North America,Furniture,Alice Johnson,55,1230.9,700.38,Shipped,2025-04-01
4232,North America,Furniture,Fiona Gallagher,67,9875.13,5620.07,Shipped,2025-09-26
4233,North America,Electronics,Bob Smith,1,115.26,72.73,Completed,2025-07-24
4234,North America,Home Appliances,Evan Wright,5,760.35,444.04,Completed,2025-03-19
4235,Asia-Pacific,Office Supplies,Bob Smith,21,3992.31,2743.68,Shipped,2025-10-24
4236,North America,Home Appliances,Bob Smith,47,4071.61,2050.89,Processing,2025-10-10
4237,Latin America,Home Appliances,Bob Smith,5,1037.4,509.46,Processing,2025-03-10
4238,Europe,Home Appliances,Charlie Brown,44,4938.56,3443.48,Completed,2025-09-05
4239,Latin America,Furniture,Fiona Gallagher,25,844,516.75,Pending,2025-08-17
4240,Asia-Pacific,Apparel,Diana Prince,4,223.48,120.08,Pending,2025-07-11
4241,Europe,Electronics,Diana Prince,67,14100.15,8206.52,Completed,2025-07-27
4242,Asia-Pacific,Home Appliances,Diana Prince,56,8962.8,4472.34,Processing,2025-06-16
4243,Asia-Pacific,Apparel,Diana Prince,94,8326.52,4485.81,Completed,2025-05-15
4244,Latin America,Electronics,George Clark,73,13694.07,6543.71,Completed,2025-06-17
4245,Asia-Pacific,Office Supplies,Evan Wright,83,12398.54,5969.01,Shipped,2025-02-20
4246,North America,Electronics,Alice Johnson,9,1166.13,712.86,Processing,2025-09-27
4247,Latin America,Furniture,Bob Smith,85,5030.3,2817.32,Completed,2025-08-13
4248,North America,Office Supplies,Bob Smith,56,1259.44,606.21,Processing,2025-07-25
4249,Latin America,Apparel,Fiona Gallagher,99,17801.19,10935.94,Shipped,2025-04-11
4250,Europe,Electronics,Alice Johnson,47,9316.34,6272.65,Pending,2025-04-05
4251,Europe,Office Supplies,Evan Wright,39,2040.09,1018.47,Pending,2025-01-20
4252,Europe,Furniture,Diana Prince,61,7392.59,4529.86,Completed,2025-08-04
4253,North America,Home Appliances,Charlie Brown,50,6355.5,4164.63,Pending,2025-01-14
4254,Europe,Apparel,George Clark,79,5172.13,3435.45,Pending,2025-08-02
4255,North America,Office Supplies,Charlie Brown,70,14044.1,6728.42,Processing,2025-02-25
4256,Latin America,Furniture,Diana Prince,68,11467.52,7468.2,Pending,2025-08-11
4257,Latin America,Electronics,George Clark,58,4975.82,3090.73,Completed,2025-09-09
4258,Latin America,Electronics,Evan Wright,24,4632.24,2621.76,Completed,2025-05-05
4259,Latin America,Apparel,Bob Smith,26,2035.02,1239.25,Pending,2025-11-20
4260,Latin America,Home Appliances,Alice Johnson,51,1767.66,1173.48,Completed,2025-01-19
4261,North America,Electronics,George Clark,90,18773.1,11245.86,Shipped,2025-04-01
4262,Europe,Apparel,Alice Johnson,2,137.54,82.74,Processing,2025-01-03
4263,North America,Furniture,Fiona Gallagher,49,7257.88,4423.75,Processing,2025-08-21
4264,Europe,Office Supplies,Evan Wright,38,2114.32,1053.22,Pending,2025-05-09
4265,North America,Home Appliances,Evan Wright,83,16365.11,8583.72,Completed,2025-04-07
4266,Asia-Pacific,Furniture,George Clark,56,6420.4,2916.62,Shipped,2025-08-18
4267,Latin America,Furniture,Evan Wright,33,1738.11,878.21,Pending,2025-04-21
4268,Europe,Home Appliances,Charlie Brown,45,6313.5,4376.02,Shipped,2025-05-06
4269,Europe,Home Appliances,Diana Prince,38,2064.92,1149.84,Shipped,2025-01-11
4270,Latin America,Office Supplies,Alice Johnson,46,7266.16,4305.67,Completed,2025-03-27
4271,Asia-Pacific,Home Appliances,Diana Prince,2,236.84,116.16,Processing,2025-11-12
4272,Latin America,Apparel,George Clark,81,3704.13,1954.91,Pending,2025-08-20
4273,North America,Electronics,Alice Johnson,87,6935.64,4525.55,Pending,2025-05-22
4274,Asia-Pacific,Furniture,Charlie Brown,31,1600.84,975.25,Processing,2025-04-14
4275,Asia-Pacific,Home Appliances,George Clark,69,7220.16,4641.81,Completed,2025-06-07
4276,Europe,Office Supplies,Evan Wright,84,14941.08,10442.24,Shipped,2025-06-06
4277,Latin America,Furniture,Alice Johnson,71,9237.1,5785,Completed,2025-05-20
4278,North America,Furniture,Diana Prince,70,8089.9,4931,Processing,2025-07-22
4279,Latin America,Electronics,Charlie Brown,66,6178.92,2897.02,Processing,2025-04-01
4280,North America,Home Appliances,Charlie Brown,58,10188.28,7109.74,Processing,2025-08-02
4281,Europe,Office Supplies,Alice Johnson,35,2266.6,1437.04,Pending,2025-09-03
4282,Latin America,Apparel,Fiona Gallagher,24,1405.44,635.23,Completed,2025-03-14
4283,Latin America,Furniture,Evan Wright,10,942.7,557.4,Processing,2025-07-17
4284,Europe,Office Supplies,Fiona Gallagher,71,1600.34,893.05,Processing,2025-02-03
4285,Asia-Pacific,Office Supplies,Evan Wright,83,16401.63,8545.94,Completed,2025-04-15
4286,Europe,Home Appliances,Evan Wright,58,5230.44,2763.08,Completed,2025-02-08
4287,Europe,Home Appliances,Charlie Brown,78,13006.5,7921.65,Processing,2025-05-09
4288,Europe,Electronics,Alice Johnson,76,2629.6,1254.81,Processing,2025-04-21
4289,Latin America,Apparel,Diana Prince,35,6300,4198.06,Processing,2025-04-18
4290,North America,Electronics,George Clark,33,4039.53,2588.76,Pending,2025-11-08
4291,Asia-Pacific,Home Appliances,Evan Wright,49,5014.66,3010.94,Shipped,2025-11-04
4292,Europe,Office Supplies,Bob Smith,5,324.85,195.67,Pending,2025-06-14
4293,Asia-Pacific,Home Appliances,Diana Prince,86,9990.62,4745.05,Processing,2025-07-07
4294,Europe,Home Appliances,Fiona Gallagher,92,16530.56,10821.52,Processing,2025-05-11
4295,North America,Home Appliances,Bob Smith,6,544.44,341.24,Completed,2025-05-19
4296,Europe,Office Supplies,Alice Johnson,80,14622.4,6765.18,Processing,2025-01-03
4297,Latin America,Electronics,Alice Johnson,81,15394.05,7743.75,Completed,2025-02-02
4298,Europe,Home Appliances,Evan Wright,67,9538.12,6360.82,Pending,2025-06-16
4299,Europe,Office Supplies,Fiona Gallagher,88,9350,6118.99,Completed,2025-07-03
4300,North America,Home Appliances,Alice Johnson,49,9356.06,5905.31,Shipped,2025-01-09
4301,Europe,Home Appliances,Alice Johnson,90,17750.7,9392.28,Pending,2025-05-14
4302,North America,Electronics,Fiona Gallagher,74,5728.34,2946.06,Pending,2025-09-13
4303,Europe,Apparel,Bob Smith,33,1819.29,1176.33,Processing,2025-02-09
4304,Latin America,Furniture,Diana Prince,62,8567.16,4561.34,Shipped,2025-07-15
4305,Europe,Home Appliances,Evan Wright,82,8888.8,6141.68,Shipped,2025-09-13
4306,North America,Apparel,Alice Johnson,73,11684.38,6513.85,Shipped,2025-05-12
4307,North America,Apparel,Evan Wright,54,9394.92,5659.69,Shipped,2025-04-03
4308,North America,Furniture,Diana Prince,16,796.16,515.58,Completed,2025-09-22
4309,Latin America,Office Supplies,Fiona Gallagher,66,7978.08,5055.1,Shipped,2025-07-14
4310,North America,Electronics,Evan Wright,36,2107.08,1039.71,Processing,2025-03-25
4311,Latin America,Office Supplies,Diana Prince,26,2848.04,1536.35,Shipped,2025-10-16
4312,Latin America,Electronics,Diana Prince,99,20382.12,13903.25,Shipped,2025-08-26
4313,Asia-Pacific,Furniture,Alice Johnson,17,3613.52,1889.04,Completed,2025-05-05
4314,Asia-Pacific,Furniture,George Clark,7,1382.08,720.11,Pending,2025-11-06
4315,Europe,Home Appliances,Bob Smith,40,6679.2,4615.82,Pending,2025-09-15
4316,North America,Furniture,Bob Smith,77,11776.38,6091.27,Processing,2025-06-25
4317,Latin America,Apparel,Charlie Brown,60,11005.8,5772.35,Pending,2025-10-15
4318,Asia-Pacific,Apparel,George Clark,65,2047.5,1311.49,Processing,2025-07-22
4319,Latin America,Furniture,George Clark,15,1345.35,753.88,Pending,2025-03-05
4320,Latin America,Home Appliances,Evan Wright,4,490.28,341.96,Completed,2025-05-05
4321,Latin America,Home Appliances,Bob Smith,3,390.24,196.8,Pending,2025-04-05
4322,Asia-Pacific,Office Supplies,Evan Wright,86,4990.58,3355.5,Completed,2025-06-06
4323,Latin America,Apparel,Evan Wright,99,8706.06,5420.2,Completed,2025-04-25
4324,Latin America,Office Supplies,Evan Wright,55,3446.3,2352.81,Pending,2025-11-18
4325,Asia-Pacific,Furniture,Charlie Brown,4,762.16,384.99,Pending,2025-10-20
4326,Asia-Pacific,Home Appliances,Alice Johnson,30,3556.2,1906.67,Pending,2025-11-22
4327,Asia-Pacific,Apparel,George Clark,66,10447.14,6431.94,Shipped,2025-03-21
4328,Asia-Pacific,Furniture,George Clark,17,3217.08,1914.93,Pending,2025-04-04
4329,Latin America,Apparel,Evan Wright,82,3919.6,2393.45,Processing,2025-02-12
4330,Latin America,Office Supplies,Bob Smith,6,756.66,424.98,Completed,2025-05-07
4331,Asia-Pacific,Apparel,Fiona Gallagher,69,11820.39,5646.82,Processing,2025-08-18
4332,Latin America,Electronics,Fiona Gallagher,78,15831.66,8682.63,Completed,2025-06-10
4333,North America,Home Appliances,George Clark,26,3057.08,1608.56,Shipped,2025-09-18
4334,Asia-Pacific,Office Supplies,Bob Smith,93,15879.75,9575.45,Pending,2025-10-20
4335,Europe,Furniture,George Clark,62,2850.14,1660.93,Shipped,2025-10-27
4336,Asia-Pacific,Apparel,Fiona Gallagher,69,9285.33,4666.84,Pending,2025-03-16
4337,Europe,Home Appliances,Charlie Brown,29,5566.55,2668.53,Completed,2025-07-06
4338,Europe,Furniture,Bob Smith,57,11260.92,5680.6,Shipped,2025-11-05
4339,Europe,Office Supplies,Bob Smith,23,2052.06,1191.02,Processing,2025-07-04
4340,Latin America,Furniture,Fiona Gallagher,20,3078.8,1537.05,Processing,2025-03-26
4341,Europe,Electronics,Alice Johnson,68,1924.4,1323.92,Completed,2025-01-15
4342,Latin America,Apparel,Alice Johnson,6,920.34,512.91,Shipped,2025-10-23
4343,Europe,Apparel,Evan Wright,69,10282.38,6585.43,Completed,2025-03-08
4344,Europe,Home Appliances,Alice Johnson,75,5802,4037.97,Processing,2025-10-23
4345,North America,Furniture,Fiona Gallagher,79,4173.57,2740.82,Completed,2025-09-24
4346,North America,Home Appliances,Bob Smith,12,1080.96,722.47,Completed,2025-09-18
4347,North America,Furniture,Diana Prince,32,3172.16,2057.5,Pending,2025-06-03
4348,Europe,Furniture,George Clark,91,4707.43,3145.22,Shipped,2025-03-14
4349,North America,Furniture,Fiona Gallagher,18,3625.2,2350.36,Processing,2025-09-09
4350,North America,Furniture,Fiona Gallagher,66,13504.26,8303.04,Shipped,2025-09-15
4351,Europe,Home Appliances,George Clark,33,2296.47,1084.05,Pending,2025-05-15
4352,Latin America,Furniture,Alice Johnson,21,3897.81,2590.43,Completed,2025-09-15
4353,Latin America,Apparel,Bob Smith,54,6910.38,3324.09,Processing,2025-09-05
4354,Europe,Apparel,Diana Prince,14,608.16,373.65,Completed,2025-06-12
4355,Asia-Pacific,Apparel,George Clark,44,7276.28,3986.65,Processing,2025-10-15
4356,North America,Home Appliances,Alice Johnson,90,17172,9545.91,Shipped,2025-09-03
4357,Europe,Apparel,Charlie Brown,19,2462.02,1163.83,Pending,2025-09-22
4358,Latin America,Home Appliances,Alice Johnson,39,5838.3,3239.7,Shipped,2025-04-01
4359,Asia-Pacific,Furniture,Bob Smith,16,2262.08,1034.9,Pending,2025-10-21
4360,North America,Furniture,Fiona Gallagher,62,4960,2315,Processing,2025-04-21
4361,North America,Electronics,Evan Wright,44,6151.64,4248.69,Pending,2025-05-02
4362,Europe,Furniture,Evan Wright,55,7119.2,4753.02,Pending,2025-10-14
4363,Latin America,Home Appliances,Evan Wright,40,3053.6,1998.01,Processing,2025-01-14
4364,North America,Furniture,Bob Smith,84,2759.4,1874.44,Shipped,2025-04-07
4365,Europe,Electronics,George Clark,45,7443.9,4400.03,Processing,2025-07-15
4366,North America,Office Supplies,Fiona Gallagher,81,13680.9,8968.18,Completed,2025-03-10
4367,North America,Office Supplies,Evan Wright,56,5355.28,2568.09,Pending,2025-10-03
4368,Latin America,Apparel,Diana Prince,54,3776.76,2009.56,Processing,2025-05-18
4369,Asia-Pacific,Electronics,Diana Prince,10,1809.2,1156.46,Shipped,2025-08-13
4370,Latin America,Home Appliances,Diana Prince,92,12344.56,7816.31,Pending,2025-09-22
4371,Asia-Pacific,Electronics,Evan Wright,51,6401.52,3914.98,Pending,2025-08-24
4372,North America,Apparel,Alice Johnson,82,7100.38,3395.54,Pending,2025-03-02
4373,Latin America,Furniture,Charlie Brown,52,10055.24,6927.76,Shipped,2025-05-27
4374,Asia-Pacific,Furniture,Fiona Gallagher,78,13016.64,7425.61,Shipped,2025-09-09
4375,North America,Electronics,Evan Wright,22,1987.92,1375.95,Shipped,2025-08-02
4376,Europe,Furniture,Alice Johnson,34,5549.14,3236.11,Completed,2025-10-14
4377,Europe,Apparel,Evan Wright,51,2278.68,1344,Processing,2025-01-09
4378,North America,Electronics,Fiona Gallagher,99,2472.03,1140.67,Pending,2025-01-01
4379,Europe,Home Appliances,Alice Johnson,89,16127.69,10689.39,Completed,2025-07-03
4380,Latin America,Office Supplies,Alice Johnson,36,7166.52,3665.18,Completed,2025-01-03
